time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-08-04T19:56:41.560Z,19.4050007,-155.2725067,0.54,1.77,ml,11,174,0.009086,0.34,hv,hv70522177,2018-08-04T20:02:31.290Z,"4km SW of Volcano, Hawaii",earthquake,0.55,0.66,0.22,6,automatic,hv,hv
2018-08-04T19:53:03.590Z,19.4033337,-155.2738342,0.95,1.9,ml,16,47,0.007926,0.18,hv,hv70522157,2018-08-04T19:58:41.950Z,"4km SW of Volcano, Hawaii",earthquake,0.24,0.38,0.23,7,automatic,hv,hv
2018-08-04T19:48:04.040Z,19.4015007,-155.2761688,-0.06,1.76,ml,10,91,0.00655,0.28,hv,hv70522147,2018-08-04T19:53:44.800Z,"5km SW of Volcano, Hawaii",earthquake,0.62,0.75,0.31,9,automatic,hv,hv
2018-08-04T19:27:45.560Z,19.4204998,-155.2566681,0.89,2.19,ml,22,144,0.004757,0.25,hv,hv70522087,2018-08-04T19:33:26.080Z,"2km WSW of Volcano, Hawaii",earthquake,0.4,0.25,0.45,15,automatic,hv,hv
2018-08-04T19:19:42.360Z,19.4150009,-155.2653351,0.66,2.22,ml,21,84,0.005911,0.13,hv,hv70522062,2018-08-04T19:25:25.200Z,"3km WSW of Volcano, Hawaii",earthquake,0.18,0.24,0.38,15,automatic,hv,hv
2018-08-04T19:01:59.260Z,19.4211674,-155.2638397,1.02,1.92,ml,18,81,0.003309,0.21,hv,hv70522012,2018-08-04T19:07:39.770Z,"2km WSW of Volcano, Hawaii",earthquake,0.33,0.43,0.35,14,automatic,hv,hv
2018-08-04T18:59:57.850Z,19.4068336,-155.281662,1.36,1.7,ml,11,195,0.01101,0.15,hv,hv70522007,2018-08-04T19:05:36.670Z,"5km WSW of Volcano, Hawaii",earthquake,0.56,0.23,0.35,4,automatic,hv,hv
2018-08-04T18:54:01.090Z,19.3999996,-155.2684937,1.31,1.94,ml,19,68,0.002908,0.1,hv,hv70521997,2018-08-04T18:59:49.840Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.27,0.23,14,automatic,hv,hv
2018-08-04T18:41:53.750Z,19.3708324,-155.245163,-0.56,2.05,ml,19,154,0.005089,0.21,hv,hv70521967,2018-08-04T18:47:33.300Z,"6km S of Volcano, Hawaii",earthquake,0.22,0.18,0.36,12,automatic,hv,hv
2018-08-04T18:39:47.570Z,19.4085007,-155.2648315,1.56,1.7,md,17,56,0.005882,0.11,hv,hv70521957,2018-08-04T18:45:28.760Z,"3km SW of Volcano, Hawaii",earthquake,0.3,0.39,0.26,16,automatic,hv,hv
