time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-05-06T18:38:08.430Z,19.3953342,-155.2648315,2.14,1.96,ml,18,68,0.003107,0.16,hv,hv70124606,2018-05-06T18:43:46.520Z,"4km SW of Volcano, Hawaii",earthquake,0.3,0.3,0.26,4,automatic,hv,hv
2018-05-06T18:35:05.420Z,19.4076672,-155.2839966,2.18,2.32,ml,10,192,0.005223,0.11,hv,hv70124596,2018-05-06T18:40:43.510Z,"5km WSW of Volcano, Hawaii",earthquake,0.53,0.33,0.27,3,automatic,hv,hv
2018-05-06T15:01:33.560Z,19.3968334,-155.2779999,-0.22,2.31,ml,16,85,0.004363,0.29,hv,hv70124026,2018-05-06T15:07:09.830Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.31,0.32,17,automatic,hv,hv
2018-05-06T14:41:05.170Z,19.3689995,-155.2466736,-0.32,2.62,ml,36,84,0.007311,0.36,hv,hv70123971,2018-07-27T20:20:43.040Z,"6km S of Volcano, Hawaii",earthquake,0.29,0.32,0.36,16,automatic,hv,hv
2018-05-06T14:24:09.400Z,19.4050007,-155.2610016,0.83,1.99,ml,20,56,0.007129,0.15,hv,hv70123936,2018-05-06T14:34:54.923Z,"3km SW of Volcano, Hawaii",earthquake,0.2,0.26,0.43,3,automatic,hv,hv
2018-05-06T14:21:09.970Z,19.3913326,-155.2628326,0.32,2.15,ml,17,73,0.007507,0.11,hv,hv70123926,2018-05-06T14:26:43.920Z,"5km SSW of Volcano, Hawaii",earthquake,0.15,0.22,0.25,3,automatic,hv,hv
2018-05-06T14:06:39.750Z,19.4033337,-155.2818298,0.16,2.37,ml,16,52,0.008696,0.12,hv,hv70123896,2018-05-06T14:12:15.050Z,"5km WSW of Volcano, Hawaii",earthquake,0.16,0.24,0.28,9,automatic,hv,hv
2018-05-06T14:00:41.570Z,19.3613338,-155.2610016,0.2,1.9,ml,9,83,0.01044,0.07,hv,hv70123886,2018-05-06T14:06:16.490Z,"8km SSW of Volcano, Hawaii",earthquake,0.24,0.24,0.2,4,automatic,hv,hv
2018-05-06T13:28:54.800Z,19.4051666,-155.2818298,0.3,2.56,ml,14,57,0.006884,0.1,hv,hv70123776,2018-05-06T13:34:31.870Z,"5km WSW of Volcano, Hawaii",earthquake,0.18,0.36,0.21,6,automatic,hv,hv
2018-05-06T12:25:03.880Z,19.4074993,-155.2785034,-0.56,2.27,ml,12,79,0.005055,0.13,hv,hv70123611,2018-05-06T12:30:39.030Z,"4km WSW of Volcano, Hawaii",earthquake,0.14,0.42,0.29,5,automatic,hv,hv
2018-05-06T12:24:24.650Z,19.4023342,-155.264328,2.26,2.36,ml,10,81,0.004377,0.13,hv,hv70123601,2018-05-06T12:30:00.990Z,"4km SW of Volcano, Hawaii",earthquake,0.4,0.46,0.35,6,automatic,hv,hv
2018-05-06T12:15:16.220Z,19.4031658,-155.2833405,0.58,2.15,ml,16,120,0.009111,0.12,hv,hv70123581,2018-05-06T12:20:53.520Z,"5km WSW of Volcano, Hawaii",earthquake,0.16,0.18,0.12,3,automatic,hv,hv
2018-05-06T10:23:44.010Z,19.4046669,-155.2761688,0.01,2.44,ml,28,31,0.008592,0.23,hv,hv70123296,2018-05-06T10:29:24.560Z,"4km SW of Volcano, Hawaii",earthquake,0.17,0.28,0.37,15,automatic,hv,hv
2018-05-06T10:15:34.970Z,19.4185009,-155.2896729,1.13,2.42,ml,19,99,0.002832,0.12,hv,hv70123281,2018-05-06T10:21:10.810Z,"5km WSW of Volcano, Hawaii",earthquake,0.24,0.16,0.82,4,automatic,hv,hv
2018-05-06T09:50:18.560Z,19.4209995,-155.261673,1.73,2.09,ml,15,89,0.002142,0.14,hv,hv70123201,2018-05-06T09:55:56.300Z,"2km WSW of Volcano, Hawaii",earthquake,0.33,0.37,0.51,4,automatic,hv,hv
2018-05-06T08:42:56.210Z,19.381834,-155.2785034,1.86,2.06,ml,17,81,0.005571,0.14,hv,hv70123026,2018-05-06T08:48:32.710Z,"6km SW of Volcano, Hawaii",earthquake,0.32,0.46,0.18,6,automatic,hv,hv
2018-05-06T07:41:37.500Z,19.3980007,-155.2714996,0.73,2.14,ml,8,111,0.003309,0.07,hv,hv70122871,2018-05-06T07:47:14.410Z,"5km SW of Volcano, Hawaii",earthquake,0.37,0.29,0.92,4,automatic,hv,hv
2018-05-06T06:15:18.330Z,19.3974991,-155.2893372,2.48,2.17,ml,13,102,0.008657,0.25,hv,hv70122616,2018-05-06T14:18:01.065Z,"6km SW of Volcano, Hawaii",earthquake,0.94,0.89,0.23,7,automatic,hv,hv
2018-05-06T06:12:58.410Z,19.4064999,-155.2756653,0.02,2.09,ml,12,79,0.00741,0.23,hv,hv70122606,2018-05-06T06:18:35.180Z,"4km SW of Volcano, Hawaii",earthquake,0.26,0.65,0.31,4,automatic,hv,hv
2018-05-06T06:01:36.060Z,19.4223333,-155.229,1.37,2.18,ml,8,159,0.01136,0.07,hv,hv70122581,2018-05-07T02:42:45.940Z,"1km SE of Volcano, Hawaii",earthquake,0.46,0.18,0.06,7,reviewed,hv,hv
2018-05-06T05:57:34.870Z,19.422,-155.2295,1.38,2.76,ml,9,158,0.01078,0.07,hv,hv70122571,2018-07-27T20:20:43.040Z,"1km SE of Volcano, Hawaii",earthquake,0.39,0.23,0.168,21,reviewed,hv,hv
2018-05-06T05:17:35.970Z,19.3638325,-155.283493,0.89,2.27,ml,20,65,0.02042,0.23,hv,hv70122461,2018-05-06T05:23:12.200Z,"8km SSW of Volcano, Hawaii",earthquake,0.35,0.69,0.24,3,automatic,hv,hv
2018-05-06T04:41:02.420Z,19.4298333,-155.2406667,0.91,3.68,ml,9,84,0.01482,0.11,hv,hv70122366,2018-07-27T20:20:29.040Z,"0km WSW of Volcano, Hawaii",earthquake,0.35,0.27,0.222,37,reviewed,hv,hv
2018-05-06T03:46:32.910Z,19.419,-155.2385,1.25,2.53,ml,9,75,0.003884,0.11,hv,hv70122196,2018-07-27T20:20:43.040Z,"1km S of Volcano, Hawaii",earthquake,0.39,0.26,0.126,15,reviewed,hv,hv
2018-05-06T03:43:26.940Z,19.4193333,-155.2395,1.09,2.32,ml,10,75,0.004358,0.13,hv,hv70122181,2018-05-07T00:42:26.410Z,"1km S of Volcano, Hawaii",earthquake,0.38,0.28,0.123,15,reviewed,hv,hv
2018-05-06T03:15:28.450Z,19.42,-155.2328333,1.58,2.43,ml,10,80,0.007105,0.1,hv,hv70122096,2018-05-07T00:34:43.920Z,"1km SSE of Volcano, Hawaii",earthquake,0.37,0.24,0.119,15,reviewed,hv,hv
2018-05-06T03:13:53.290Z,19.4115,-155.2388333,1.35,1.96,ml,7,90,0.003615,0.13,hv,hv70122091,2018-05-07T00:22:56.600Z,"2km S of Volcano, Hawaii",earthquake,0.46,0.25,0.115,5,reviewed,hv,hv
2018-05-06T02:49:02.230Z,19.4375,-155.2426605,1.33,2.06,ml,15,168,0.02246,0.18,hv,hv70122021,2018-05-06T02:54:37.380Z,"0km NW of Volcano, Hawaii",earthquake,0.35,0.43,0.01,3,automatic,hv,hv
2018-05-06T02:37:08.770Z,19.3980007,-155.2700043,0.19,2.29,ml,22,35,0.003757,0.18,hv,hv70121981,2018-05-06T02:42:43.980Z,"4km SW of Volcano, Hawaii",earthquake,0.19,0.28,0.49,12,automatic,hv,hv
2018-05-06T02:34:39.140Z,19.4195,-155.2328333,1.55,2.21,ml,9,79,0.006773,0.13,hv,hv70121976,2018-05-06T23:33:32.920Z,"1km SSE of Volcano, Hawaii",earthquake,0.4,0.27,0.089,6,reviewed,hv,hv
2018-05-06T02:30:06.850Z,19.4181667,-155.3093333,3.7,3.13,ml,42,68,0.01447,0.09,hv,hv70121961,2018-07-27T20:20:43.040Z,"7km W of Volcano, Hawaii",earthquake,0.23,0.35,0.132,15,reviewed,hv,hv
2018-05-06T02:29:10.730Z,19.4143333,-155.312,2.68,2.86,ml,39,77,0.01368,0.1,hv,hv70121951,2018-07-27T20:20:29.040Z,"8km WSW of Volcano, Hawaii",earthquake,0.24,0.28,0.226,28,reviewed,hv,hv
2018-05-06T02:14:44.600Z,19.4225,-155.3101667,3.29,2.72,ml,24,83,0.018,0.08,hv,hv70121891,2018-07-27T20:20:42.040Z,"7km W of Volcano, Hawaii",earthquake,0.27,0.33,0.185,13,reviewed,hv,hv
2018-05-06T02:06:16.910Z,19.4276667,-155.2393333,1.34,3.5,ml,9,82,0.01254,0.11,hv,hv70121876,2018-07-27T20:20:42.040Z,"0km SSW of Volcano, Hawaii",earthquake,0.44,0.27,0.194,34,reviewed,hv,hv
2018-05-06T01:32:04.250Z,19.4034996,-155.2855072,13.78,1.77,md,8,160,0.1087,0.27,hv,hv70121786,2018-05-06T01:35:13.760Z,"5km WSW of Volcano, Hawaii",earthquake,2.92,1.86,0.01,3,automatic,hv,hv
2018-05-06T01:03:22.790Z,19.4441662,-155.2521667,2.96,1.93,ml,13,166,0.02244,0.16,hv,hv70121721,2018-05-06T01:09:00.400Z,"2km NW of Volcano, Hawaii",earthquake,0.77,1.17,0.2,3,automatic,hv,hv
2018-05-06T01:02:56.110Z,19.3603325,-155.2904968,1.93,2.14,ml,15,116,0.02651,0.11,hv,hv70121716,2018-05-06T01:08:32.490Z,"9km SW of Volcano, Hawaii",earthquake,0.3,0.45,0.28,3,automatic,hv,hv
2018-05-06T00:27:40.710Z,19.3913326,-155.2855072,2.86,2.42,ml,14,138,0.008121,0.26,hv,hv70121641,2018-05-06T00:33:14.690Z,"6km SW of Volcano, Hawaii",earthquake,0.66,0.67,0.43,4,automatic,hv,hv
2018-05-06T00:27:06.230Z,19.4068336,-155.2698364,1.71,1.97,ml,7,153,0.00927,0.14,hv,hv70121631,2018-05-06T00:32:41.640Z,"4km SW of Volcano, Hawaii",earthquake,0.45,0.78,0.29,3,automatic,hv,hv
2018-05-05T23:47:09.000Z,19.4213333,-155.315506,3.25,2.47,ml,33,46,0.02069,0.27,hv,hv70121516,2018-05-05T23:52:46.930Z,"8km W of Volcano, Hawaii",earthquake,0.48,0.78,0.24,6,automatic,hv,hv
2018-05-05T23:32:36.150Z,19.3953342,-155.2801666,1.67,2.25,ml,16,79,0.006158,0.24,hv,hv70121476,2018-05-05T23:38:14.140Z,"5km SW of Volcano, Hawaii",earthquake,0.33,0.4,0.47,13,automatic,hv,hv
2018-05-05T23:29:29.200Z,19.3841667,-155.2671661,0.52,2.08,ml,15,114,0.01271,0.13,hv,hv70121471,2018-05-05T23:35:09.600Z,"6km SSW of Volcano, Hawaii",earthquake,0.18,0.27,0.43,3,automatic,hv,hv
2018-05-05T23:29:04.200Z,19.3939991,-155.2505035,1.66,2.22,ml,11,178,0.01525,0.15,hv,hv70121466,2018-05-05T23:34:42.040Z,"4km SSW of Volcano, Hawaii",earthquake,0.79,0.48,0.38,4,automatic,hv,hv
2018-05-05T23:11:32.250Z,19.4101658,-155.2749939,-0.82,1.88,ml,13,66,0.005896,0.17,hv,hv70121416,2018-05-05T23:17:05.480Z,"4km WSW of Volcano, Hawaii",earthquake,0.14,0.28,0.26,5,automatic,hv,hv
2018-05-05T22:57:11.890Z,19.3886662,-155.2624969,0.32,2.3,ml,13,81,0.01009,0.11,hv,hv70121376,2018-05-05T23:02:47.660Z,"5km SSW of Volcano, Hawaii",earthquake,0.17,0.28,0.61,6,automatic,hv,hv
2018-05-05T22:34:42.820Z,19.4151667,-155.31,3.66,1.94,ml,10,185,0.0127,0.04,hv,hv70121331,2018-05-06T01:22:55.760Z,"7km WSW of Volcano, Hawaii",earthquake,0.77,0.57,0.095,4,reviewed,hv,hv
2018-05-05T22:23:02.680Z,19.3996658,-155.2898407,1.28,1.76,md,20,51,0.01183,0.12,hv,hv70121296,2018-05-05T22:26:11.600Z,"6km WSW of Volcano, Hawaii",earthquake,0.2,0.24,0.29,12,automatic,hv,hv
2018-05-05T22:14:51.670Z,19.4091663,-155.3000031,0.23,2.39,ml,8,89,0.00253,0.25,hv,hv70121276,2018-05-05T22:20:32.620Z,"6km WSW of Volcano, Hawaii",earthquake,0.8,0.4,0.33,7,automatic,hv,hv
2018-05-05T22:14:50.340Z,19.4038334,-155.2771606,0.37,2.47,ml,22,45,0.008896,0.16,hv,hv70121271,2018-05-05T22:20:28.540Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.26,0.37,17,automatic,hv,hv
2018-05-05T21:48:49.660Z,19.4011669,-155.2769928,0.5,2,ml,21,41,0.006578,0.15,hv,hv70121186,2018-05-05T21:54:23.830Z,"5km SW of Volcano, Hawaii",earthquake,0.18,0.25,1.97,10,automatic,hv,hv
2018-05-05T21:27:35.710Z,19.4044991,-155.2711639,0.44,1.73,ml,13,69,0.007887,0.16,hv,hv70121116,2018-05-05T21:33:08.600Z,"4km SW of Volcano, Hawaii",earthquake,0.27,0.45,0.17,3,automatic,hv,hv
2018-05-05T20:48:48.570Z,19.420166,-155.3099976,4.04,2.26,ml,11,110,0.01645,0.32,hv,hv70121011,2018-05-05T20:54:25.460Z,"7km W of Volcano, Hawaii",earthquake,0.93,1.61,2.32,29,automatic,hv,hv
2018-05-05T20:34:00.670Z,19.4098339,-155.2858276,-0.24,2.05,ml,11,114,0.005121,0.23,hv,hv70120986,2018-05-05T20:39:38.630Z,"5km WSW of Volcano, Hawaii",earthquake,0.21,0.61,0.28,11,automatic,hv,hv
2018-05-05T20:29:52.370Z,19.3878326,-155.2845001,1.16,2.1,ml,9,231,0.009219,0.13,hv,hv70120976,2018-05-05T20:35:30.040Z,"6km SW of Volcano, Hawaii",earthquake,0.71,0.51,0.36,5,automatic,hv,hv
2018-05-05T20:26:29.580Z,19.4056664,-155.280838,0.49,2.43,ml,22,38,0.006334,0.12,hv,hv70120966,2018-05-05T20:32:05.760Z,"5km WSW of Volcano, Hawaii",earthquake,0.16,0.22,0.35,16,automatic,hv,hv
2018-05-05T19:32:55.190Z,19.4038334,-155.2826691,-0.29,1.86,ml,13,62,0.008322,0.19,hv,hv70120831,2018-05-05T19:38:34.070Z,"5km WSW of Volcano, Hawaii",earthquake,0.18,0.86,0.22,5,automatic,hv,hv
2018-05-05T19:13:29.100Z,19.4301662,-155.269165,-0.47,1.82,ml,9,126,0.003376,0.1,hv,hv70120776,2018-05-05T19:19:07.200Z,"3km W of Volcano, Hawaii",earthquake,0.21,0.3,0.33,4,automatic,hv,hv
2018-05-05T18:41:57.670Z,19.3764992,-155.2868347,1.08,1.87,ml,13,134,0.01109,0.2,hv,hv70120701,2018-05-05T18:47:29.990Z,"7km SW of Volcano, Hawaii",earthquake,0.48,0.5,0.23,3,automatic,hv,hv
2018-05-05T18:36:07.990Z,19.4126663,-155.3306732,4.29,2.22,ml,27,57,0.02195,0.23,hv,hv70120686,2018-05-06T02:38:45.680Z,"9km WSW of Volcano, Hawaii",earthquake,0.49,1.44,0.24,5,automatic,hv,hv
2018-05-05T18:25:43.480Z,19.3976667,-155.246,0.4,2.92,ml,28,66,0.01309,0.13,hv,hv70120661,2018-07-27T20:20:42.040Z,"3km SSW of Volcano, Hawaii",earthquake,0.17,0.22,0.215,28,reviewed,hv,hv
2018-05-05T18:18:39.460Z,19.4188328,-155.3209991,4.54,2.5,ml,28,48,0.02324,0.19,hv,hv70120646,2018-05-05T18:24:13.720Z,"8km W of Volcano, Hawaii",earthquake,0.4,0.79,0.56,20,automatic,hv,hv
2018-05-05T18:12:19.460Z,19.392334,-155.2458344,-0.32,1.86,md,11,96,0.008532,0.14,hv,hv70120616,2018-05-05T18:15:13.940Z,"4km S of Volcano, Hawaii",earthquake,0.18,0.33,0.41,6,automatic,hv,hv
2018-05-05T18:09:30.420Z,19.4039993,-155.2610016,1.13,1.95,ml,7,132,0.00744,0.07,hv,hv70120606,2018-05-05T18:15:04.570Z,"3km SW of Volcano, Hawaii",earthquake,0.38,0.28,0.57,9,automatic,hv,hv
2018-05-05T17:16:51.420Z,19.420166,-155.3246613,3.9,1.82,md,13,87,0.02689,0.19,hv,hv70120431,2018-05-05T17:20:01.490Z,"9km W of Volcano, Hawaii",earthquake,0.53,1.32,0.29,10,automatic,hv,hv
2018-05-05T16:57:11.540Z,19.4029999,-155.2810059,0.61,2.54,ml,22,31,0.008986,0.12,hv,hv70120361,2018-05-05T17:02:49.920Z,"5km SW of Volcano, Hawaii",earthquake,0.23,0.26,0.37,16,automatic,hv,hv
2018-05-05T16:42:00.450Z,19.4436665,-155.2696686,0.53,2.48,ml,19,141,0.01661,0.24,hv,hv70120316,2018-05-06T00:44:40.463Z,"3km WNW of Volcano, Hawaii",earthquake,0.33,0.46,0.44,12,automatic,hv,hv
2018-05-05T16:40:52.610Z,19.4383335,-155.2714996,0.58,2.54,ml,18,130,0.01176,0.27,hv,hv70120311,2018-05-05T16:46:27.780Z,"3km WNW of Volcano, Hawaii",earthquake,0.45,0.41,0.44,13,automatic,hv,hv
2018-05-05T16:29:54.380Z,19.4041672,-155.2838287,-1.08,2.23,ml,13,83,0.008292,0.16,hv,hv70120286,2018-05-05T16:35:30.320Z,"5km WSW of Volcano, Hawaii",earthquake,0.14,0.36,0.26,10,automatic,hv,hv
2018-05-05T16:15:01.810Z,19.3985004,-155.244339,0.42,1.87,ml,16,78,0.0145,0.18,hv,hv70120256,2018-05-06T00:17:27.016Z,"3km S of Volcano, Hawaii",earthquake,0.23,0.39,0.26,7,automatic,hv,hv
2018-05-05T15:58:35.300Z,19.3626671,-155.2946625,-0.01,2.45,ml,9,123,0.0267,0.16,hv,hv70120196,2018-05-05T16:04:12.920Z,"9km SW of Volcano, Hawaii",earthquake,0.3,0.82,3.29,8,automatic,hv,hv
2018-05-05T15:58:21.530Z,19.4139996,-155.2606659,1.12,2.59,ml,8,87,0.002043,0.11,hv,hv70120191,2018-05-05T16:04:04.040Z,"3km SW of Volcano, Hawaii",earthquake,0.43,0.7,0.22,5,automatic,hv,hv
2018-05-05T15:55:41.700Z,19.362833,-155.2593384,0.52,2.27,ml,20,140,0.009521,0.13,hv,hv70120186,2018-05-05T16:01:35.770Z,"7km SSW of Volcano, Hawaii",earthquake,0.21,0.27,0.44,7,automatic,hv,hv
2018-05-05T15:23:48.930Z,19.4023342,-155.2713318,0.55,2.55,ml,13,98,0.01323,0.16,hv,hv70120081,2018-05-05T15:29:38.080Z,"4km SW of Volcano, Hawaii",earthquake,0.26,0.26,0.39,16,automatic,hv,hv
2018-05-05T15:23:47.970Z,19.3911667,-155.264328,0.76,2.55,ml,22,49,0.00722,0.12,hv,hv70120076,2018-05-05T15:29:31.690Z,"5km SSW of Volcano, Hawaii",earthquake,0.21,0.32,0.35,18,automatic,hv,hv
2018-05-05T14:49:40.350Z,19.4063333,-155.2775,-0.09,1.86,ml,17,79,0.006525,0.1,hv,hv70119981,2018-05-05T15:28:45.840Z,"4km WSW of Volcano, Hawaii",earthquake,0.16,0.24,0.146,8,reviewed,hv,hv
2018-05-05T14:48:04.150Z,19.4068336,-155.2658386,0.77,1.83,ml,13,74,0.007679,0.2,hv,hv70119976,2018-05-05T14:53:40.970Z,"3km SW of Volcano, Hawaii",earthquake,0.31,0.5,0.32,6,automatic,hv,hv
2018-05-05T14:42:40.750Z,19.3891659,-155.2483368,1.9,1.98,ml,10,96,0.004594,0.2,hv,hv70119956,2018-05-05T14:48:14.480Z,"4km SSW of Volcano, Hawaii",earthquake,0.86,0.98,0.3,6,automatic,hv,hv
2018-05-05T14:33:20.390Z,19.4060001,-155.281662,0.68,2.01,ml,17,56,0.006042,0.12,hv,hv70119936,2018-05-05T14:38:55.800Z,"5km WSW of Volcano, Hawaii",earthquake,0.18,0.32,0.11,4,automatic,hv,hv
2018-05-05T14:30:35.250Z,19.3880005,-155.2848358,0.68,1.87,md,7,169,0.003288,0.1,hv,hv70119926,2018-05-05T14:33:36.120Z,"6km SW of Volcano, Hawaii",earthquake,0.44,0.29,0.21,4,automatic,hv,hv
2018-05-05T14:07:10.730Z,19.4009991,-155.2814941,0.25,2.04,ml,10,161,0.00929,0.15,hv,hv70119856,2018-05-05T14:12:46.010Z,"5km SW of Volcano, Hawaii",earthquake,0.41,0.77,0.17,10,automatic,hv,hv
2018-05-05T13:21:51.540Z,19.3910007,-155.2619934,-1.08,1.81,ml,10,156,0.01182,0.22,hv,hv70119706,2018-05-05T13:27:30.970Z,"5km SSW of Volcano, Hawaii",earthquake,0.43,0.24,0.27,8,automatic,hv,hv
2018-05-05T13:21:50.810Z,19.3894997,-155.2631683,0.59,1.81,ml,19,80,0.009107,0.14,hv,hv70119701,2018-05-05T13:27:25.800Z,"5km SSW of Volcano, Hawaii",earthquake,0.22,0.27,0.26,10,automatic,hv,hv
2018-05-05T13:11:16.610Z,19.4200001,-155.3121643,4.23,2.9,ml,15,82,0.01757,0.13,hv,hv70119646,2018-05-05T21:13:49.526Z,"7km W of Volcano, Hawaii",earthquake,0.42,0.81,2.59,35,automatic,hv,hv
2018-05-05T13:07:20.840Z,19.3694992,-155.2845001,0.67,2.32,ml,12,119,0.01715,0.12,hv,hv70119641,2018-05-05T13:12:55.740Z,"8km SW of Volcano, Hawaii",earthquake,0.28,0.51,0.23,4,automatic,hv,hv
2018-05-05T13:06:53.580Z,19.413166,-155.2821655,0.45,1.84,ml,11,64,0.001627,0.13,hv,hv70119636,2018-05-05T13:12:29.720Z,"5km WSW of Volcano, Hawaii",earthquake,0.22,0.57,0.35,13,automatic,hv,hv
2018-05-05T12:40:43.330Z,19.3915005,-155.2661591,0.04,2.33,ml,13,126,0.006707,0.09,hv,hv70119541,2018-05-05T12:46:17.220Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.27,0.66,3,automatic,hv,hv
2018-05-05T12:33:38.560Z,19.3656673,-155.2583313,0.42,2.32,ml,12,136,0.00761,0.12,hv,hv70119516,2018-05-05T12:39:18.000Z,"7km SSW of Volcano, Hawaii",earthquake,0.21,0.27,3.09,9,automatic,hv,hv
2018-05-05T12:26:33.480Z,19.4309998,-155.2851715,1.53,2.84,ml,10,153,0.009478,0.16,hv,hv70119491,2018-05-05T12:32:08.290Z,"4km W of Volcano, Hawaii",earthquake,0.5,0.35,2.52,38,automatic,hv,hv
2018-05-05T11:58:10.040Z,19.4025002,-155.2798309,0.69,2.04,ml,16,58,0.00919,0.07,hv,hv70119391,2018-05-05T12:03:44.860Z,"5km SW of Volcano, Hawaii",earthquake,0.14,0.26,0.31,11,automatic,hv,hv
2018-05-05T11:43:57.470Z,19.3771667,-155.2839966,-1.07,2.55,ml,8,117,0.009562,0.37,hv,hv70119346,2018-05-05T11:49:34.480Z,"7km SW of Volcano, Hawaii",earthquake,0.97,1.04,0.31,7,automatic,hv,hv
2018-05-05T11:33:23.240Z,19.4366665,-155.2408295,0.37,2.15,ml,14,227,0.02159,0.27,hv,hv70119311,2018-05-05T11:39:00.080Z,"0km NNW of Volcano, Hawaii",earthquake,0.42,0.51,0.21,6,automatic,hv,hv
2018-05-05T11:22:27.820Z,19.4086666,-155.318161,2.78,2.3,ml,12,102,0.01726,0.1,hv,hv70119276,2018-05-05T11:28:04.100Z,"8km WSW of Volcano, Hawaii",earthquake,0.38,0.5,0.3,5,automatic,hv,hv
2018-05-05T11:15:46.000Z,19.4020004,-155.280838,-0.35,1.9,ml,12,93,0.009469,0.13,hv,hv70119251,2018-05-31T10:14:40.261Z,"5km SW of Volcano, Hawaii",earthquake,0.14,0.45,0.23,9,automatic,hv,hv
2018-05-05T11:06:26.090Z,19.4206657,-155.3126678,5.47,2.29,ml,32,44,0.01838,0.24,hv,hv70119221,2018-05-05T11:12:04.770Z,"7km W of Volcano, Hawaii",earthquake,0.43,0.84,2.04,19,automatic,hv,hv
2018-05-05T11:02:31.360Z,19.3904991,-155.246994,1.03,2.14,ml,8,101,0.006421,0.1,hv,hv70119201,2018-05-05T11:08:08.480Z,"4km SSW of Volcano, Hawaii",earthquake,0.31,0.5,4.31,5,automatic,hv,hv
2018-05-05T10:44:50.200Z,19.3668327,-155.2646637,0.39,2.29,ml,16,208,0.004844,0.12,hv,hv70119161,2018-05-05T10:50:47.790Z,"7km SSW of Volcano, Hawaii",earthquake,0.26,0.31,4.72,4,automatic,hv,hv
2018-05-05T09:57:38.030Z,19.4366665,-155.2825012,0.05,2.3,ml,12,154,0.01272,0.22,hv,hv70119001,2018-05-05T10:03:15.460Z,"4km W of Volcano, Hawaii",earthquake,0.28,0.55,0.19,6,automatic,hv,hv
2018-05-05T09:53:26.860Z,19.4255009,-155.3235016,1.78,2.44,ml,20,86,0.02906,0.22,hv,hv70118986,2018-05-05T09:59:03.110Z,"9km W of Volcano, Hawaii",earthquake,0.43,0.77,0.3,5,automatic,hv,hv
2018-05-05T09:52:01.140Z,19.4141674,-155.3240051,3.91,2.4,ml,32,55,0.02261,0.31,hv,hv70118976,2018-05-05T17:54:40.700Z,"9km WSW of Volcano, Hawaii",earthquake,0.51,1.03,0.57,13,automatic,hv,hv
2018-05-05T09:48:42.750Z,19.4296667,-155.2376667,1.1,2.29,ml,9,85,0.0145,0.08,hv,hv70118961,2018-05-07T05:58:36.060Z,"0km S of Volcano, Hawaii",earthquake,0.34,0.23,0.128,12,reviewed,hv,hv
2018-05-05T09:32:44.310Z,19.4150009,-155.3269958,3.67,2.36,ml,32,46,0.02357,0.16,hv,hv70118911,2018-05-05T09:38:19.280Z,"9km W of Volcano, Hawaii",earthquake,0.38,0.71,3.23,8,automatic,hv,hv
2018-05-05T09:24:59.160Z,19.427,-155.3213348,4.88,2.84,ml,53,47,0.02857,0.26,hv,hv70118896,2018-07-27T20:20:41.040Z,"8km W of Volcano, Hawaii",earthquake,0.37,0.65,2.12,35,automatic,hv,hv
2018-05-05T08:55:37.660Z,19.4186668,-155.3170013,3.61,1.81,ml,12,177,0.02002,0.13,hv,hv70118771,2018-05-05T09:01:11.880Z,"8km W of Volcano, Hawaii",earthquake,0.67,1.22,0.11,3,automatic,hv,hv
2018-05-05T08:40:07.010Z,19.4213333,-155.3061676,5.53,2.26,ml,24,58,0.01417,0.26,hv,hv70118716,2018-05-05T16:42:59.855Z,"7km W of Volcano, Hawaii",earthquake,0.55,0.59,5.34,3,automatic,hv,hv
2018-05-05T08:36:46.330Z,19.4213333,-155.3308258,2.96,1.81,md,26,50,0.03036,0.23,hv,hv70118706,2018-05-05T08:39:58.130Z,"9km W of Volcano, Hawaii",earthquake,0.39,1,0.36,14,automatic,hv,hv
2018-05-05T08:32:13.640Z,19.4118328,-155.3208313,5.29,2.52,ml,28,73,0.02033,0.15,hv,hv70118681,2018-05-05T08:37:49.750Z,"8km WSW of Volcano, Hawaii",earthquake,0.42,0.64,3.41,8,automatic,hv,hv
2018-05-05T07:11:04.000Z,19.4126663,-155.3204956,3.75,2.45,ml,50,46,0.02025,0.21,hv,hv70118406,2018-05-05T07:16:40.150Z,"8km WSW of Volcano, Hawaii",earthquake,0.31,0.62,0.26,25,automatic,hv,hv
2018-05-05T07:11:03.890Z,19.4145,-155.3171667,4.16,2.45,ml,20,80,0.01799,0.06,hv,hv70118411,2018-07-27T20:20:29.040Z,"8km WSW of Volcano, Hawaii",earthquake,0.55,1.18,0.181,17,reviewed,hv,hv
2018-05-05T07:07:39.810Z,19.3575001,-155.2664948,0.3,2.17,ml,17,166,0.01428,0.14,hv,hv70118391,2018-05-05T07:13:15.300Z,"8km SSW of Volcano, Hawaii",earthquake,0.27,0.24,0.18,9,automatic,hv,hv
2018-05-05T07:04:00.730Z,19.4061661,-155.279007,-1.09,2.17,ml,12,52,0.00611,0.34,hv,hv70118381,2018-05-05T07:09:35.870Z,"5km WSW of Volcano, Hawaii",earthquake,0.3,0.82,2.49,14,automatic,hv,hv
